tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,dog_stage,expanded_link_1,expanded_link_2,favorite_count,retweet_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
808106460588765185,2016-12-11 16:29:28-08:00,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both  would pet at same time ,12,10,,doggo,https://twitter.com/dog_rates/status/808106460588765185/photo/1,,9304,2397,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,Golden retriever,0.426183,True,Labrador retriever,0.257447,True,Great pyrenees,0.12648199999999998,True
808001312164028416,2016-12-11 09:31:39-08:00,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it.  quite the jokester ,12,10,Cooper,,https://twitter.com/dog_rates/status/808001312164028416/photo/1,,13370,3855,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador retriever,0.730959,True,Staffordshire bullterrier,0.130726,True,American staffordshire terrier,0.028852600000000006,True
807621403335917568,2016-12-10 08:22:02-08:00,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write.  we will miss you Ollie ,14,10,Ollie,pupper,https://twitter.com/dog_rates/status/807621403335917568/photo/1,,15498,4008,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,Golden retriever,0.873233,True,Cocker spaniel,0.0336933,True,Chow,0.0204084,True
807106840509214720,2016-12-08 22:17:20-08:00,Twitter for iPhone,This is Stephan. He just wants to help.  such a good boy ,13,10,Stephan,,https://twitter.com/dog_rates/status/807106840509214720/video/1,,126367,60596,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua,0.50537,True,Pomeranian,0.120358,True,Toy terrier,0.0770081,True
807010152071229440,2016-12-08 15:53:08-08:00,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable.  would definitely boop that shnoop ,12,10,Lennon,,https://twitter.com/dog_rates/status/807010152071229440/photo/1,,13890,4179,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,Golden retriever,0.610807,True,Irish setter,0.213642,True,Welsh springer spaniel,0.0318866,True
806629075125202948,2016-12-07 14:38:52-08:00,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good""  ",13,10,,,https://twitter.com/dog_rates/status/806629075125202948/photo/1,,79920,37987,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,Arabian camel,0.366248,False,House finch,0.209852,False,Cocker spaniel,0.0464032,True
806542213899489280,2016-12-07 08:53:43-08:00,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty.  tragic af ,11,10,Waffles,,https://twitter.com/dog_rates/status/806542213899489280/photo/1,,10872,2578,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,Vizsla,0.938617,True,Brittany spaniel,0.0367389,True,Chesapeake bay retriever,0.00397149,True
806219024703037440,2016-12-06 11:29:28-08:00,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating...  ,11,10,,,https://twitter.com/dog_rates/status/806219024703037440/photo/1,,6841,1301,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,Chow,0.835102,True,Pomeranian,0.0407829,True,Eskimo dog,0.0212745,True
805932879469572096,2016-12-05 16:32:26-08:00,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented.  ,12,10,Major,,https://twitter.com/dog_rates/status/805932879469572096/photo/1,,8803,2087,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian elkhound,0.657967,True,Keeshond,0.31913600000000003,True,Leonberg,0.00794674,True
805826884734976000,2016-12-05 09:31:15-08:00,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi.  ,12,10,Duke,,https://twitter.com/dog_rates/status/805826884734976000/video/1,,7006,1995,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian husky,0.248926,True,American staffordshire terrier,0.0983133,True,Eskimo dog,0.0801885,True
805520635690676224,2016-12-04 13:14:20-08:00,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers.  RIP Zeke ,13,10,Zeke,,https://twitter.com/dog_rates/status/805520635690676224/photo/1,,6116,1797,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,Malinois,0.643147,True,German shepherd,0.186642,True,Border terrier,0.109345,True
805487436403003392,2016-12-04 11:02:24-08:00,Twitter for iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both  h*ckin romantic af ",12,10,Sansa,,https://twitter.com/dog_rates/status/805487436403003392/photo/1,,9334,2764,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3,Shield,0.58783,False,Barrel,0.0901799,False,Sundial,0.06919860000000001,False
805207613751304193,2016-12-03 16:30:29-08:00,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom.  ,12,10,Shooter,,https://twitter.com/dog_rates/status/805207613751304193/photo/1,,8306,1860,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,Pembroke,0.244705,True,Rhodesian ridgeback,0.180461,True,Cardigan,0.0946637,True
804738756058218496,2016-12-02 09:27:25-08:00,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten.  ,12,10,Django,,https://twitter.com/dog_rates/status/804738756058218496/photo/1,,14604,4195,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan mastiff,0.91579,True,German shepherd,0.0624797,True,Leonberg,0.00829749,True
804026241225523202,2016-11-30 10:16:08-08:00,Twitter for iPhone,This is Bo. He's going to make me cry.  please get off the bus for him Carly ,13,10,Bo,,https://twitter.com/dog_rates/status/804026241225523202/photo/1,,47490,17704,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1,Web site,0.492709,False,Envelope,0.0505658,False,Guillotine,0.0152969,False
803773340896923648,2016-11-29 17:31:12-08:00,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo.  would pet until dry ,12,10,Diogi,puppo,https://twitter.com/dog_rates/status/803773340896923648/photo/1,,10703,3022,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,Miniature pinscher,0.817066,True,Redbone,0.0597065,True,Irish terrier,0.0341952,True
803638050916102144,2016-11-29 08:33:36-08:00,Twitter for iPhone,Pupper hath acquire enemy.  ,13,10,,pupper,https://twitter.com/dog_rates/status/803638050916102144/video/1,,11682,4506,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,Labrador retriever,0.372776,True,Golden retriever,0.343666,True,Great pyrenees,0.0672423,True
803380650405482500,2016-11-28 15:30:47-08:00,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it.  ,12,10,Sonny,,https://twitter.com/dog_rates/status/803380650405482500/photo/1,,8260,2026,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1,Bookcase,0.890601,False,Entertainment center,0.019287400000000003,False,File,0.00948954,False
803276597545603072,2016-11-28 08:37:19-08:00,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap.  handsome as h*ck ,11,10,Winston,,https://twitter.com/dog_rates/status/803276597545603072/photo/1,,10678,2687,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,Pembroke,0.457086,True,Chow,0.30780100000000005,True,Golden retriever,0.0499882,True
802952499103731712,2016-11-27 11:09:28-08:00,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset.  would assist ,12,10,Marley,,https://twitter.com/dog_rates/status/802952499103731712/photo/1,,9620,2194,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,Chow,0.944032,True,Golden retriever,0.0172398,True,Pomeranian,0.0120848,True
802572683846291456,2016-11-26 10:00:13-08:00,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming.  would pet with caution ,12,10,Winnie,,https://twitter.com/dog_rates/status/802572683846291456/photo/1,,9517,2732,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,Golden retriever,0.610171,True,Labrador retriever,0.173252,True,Cocker spaniel,0.163257,True
802323869084381190,2016-11-25 17:31:31-08:00,Twitter for iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan.  h*ckin helpful ,13,10,Severus,,https://twitter.com/dog_rates/status/802323869084381190/photo/1,,17294,6361,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,4,Home theater,0.765069,False,Television,0.203578,False,Entertainment center,0.0186435,False
802239329049477120,2016-11-25 11:55:35-08:00,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today.  what a puppo ,12,10,Loki,puppo,https://twitter.com/dog_rates/status/802239329049477120/photo/1,,9663,2844,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,Eskimo dog,0.482498,True,Siberian husky,0.335774,True,Malamute,0.134589,True
801958328846974976,2016-11-24 17:18:59-08:00,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip.  would pat head approvingly ,12,10,Ronnie,,https://twitter.com/dog_rates/status/801958328846974976/photo/1,,8215,1865,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,Staffordshire bullterrier,0.327887,True,American staffordshire terrier,0.271916,True,Labrador retriever,0.247619,True
801538201127157760,2016-11-23 13:29:33-08:00,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening.  eyes on the road Wallace ,12,10,Wallace,,https://twitter.com/dog_rates/status/801538201127157760/photo/1,,8736,2241,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland sheepdog,0.054229999999999993,True
801285448605831168,2016-11-22 20:45:12-08:00,Twitter for iPhone,oh h*ck  ,10,10,,,https://twitter.com/dog_rates/status/801285448605831168/photo/1,,6448,912,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,Minivan,0.789376,False,Beach wagon,0.081125,False,Convertible,0.0645338,False
801167903437357056,2016-11-22 12:58:07-08:00,Twitter for iPhone,This is Milo. I would do terrible things for Milo.  ,13,10,Milo,,https://twitter.com/dog_rates/status/801167903437357056/photo/1,,26108,6484,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,Cocker spaniel,0.74022,True,Dandie dinmont,0.061604499999999986,True,English setter,0.0413314,True
801115127852503040,2016-11-22 09:28:25-08:00,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size.  deep breaths pupper everything's fine ,12,10,Bones,doggo,https://twitter.com/dog_rates/status/801115127852503040/photo/1,,8615,2281,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,Dalmatian,0.823356,True,English setter,0.0946019,True,Bluetick,0.0219534,True
800751577355128832,2016-11-21 09:23:47-08:00,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both  ,12,10,Mauve,,https://twitter.com/dog_rates/status/800751577355128832/photo/1,,11187,3027,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,Cocker spaniel,0.771984,True,Miniature poodle,0.07665280000000001,True,Toy poodle,0.0396183,True
800513324630806528,2016-11-20 17:37:04-08:00,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other.  ,11,10,Chef,,https://twitter.com/dog_rates/status/800513324630806528/photo/1,,14002,3287,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999999,True
800459316964663297,2016-11-20 14:02:27-08:00,Twitter for iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck.  would snug intensely ,12,10,,pupper,https://twitter.com/dog_rates/status/800459316964663297/photo/1,,10083,2354,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1,Teddy,0.31192800000000004,False,Ice bear,0.184657,False,Christmas stocking,0.173229,False
800388270626521089,2016-11-20 09:20:08-08:00,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords.  quite the floofer ,12,10,Doc,floofer,https://twitter.com/dog_rates/status/800388270626521089/photo/1,,11885,3071,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,Golden retriever,0.35986,True,Pembroke,0.194207,True,Collie,0.154603,True
800141422401830912,2016-11-19 16:59:15-08:00,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated.  ,13,10,Peaches,,https://twitter.com/dog_rates/status/800141422401830912/photo/1,,16320,2801,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,Golden retriever,0.938048,True,Kuvasz,0.0251195,True,Labrador retriever,0.0229773,True
800018252395122689,2016-11-19 08:49:49-08:00,Twitter for iPhone,Here's a doggo doin a struggle.  much determined ,11,10,,doggo,https://twitter.com/dog_rates/status/800018252395122689/video/1,,30249,14364,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1,Vacuum,0.289485,False,Punching bag,0.243297,False,Barbell,0.14363,False
799757965289017345,2016-11-18 15:35:32-08:00,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance.  would smile back ,13,10,Sobe,doggo,https://twitter.com/dog_rates/status/799757965289017345/photo/1,,8963,2358,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,Border collie,0.442534,True,Collie,0.288684,True,Shetland sheepdog,0.196399,True
799422933579902976,2016-11-17 17:24:14-08:00,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets.  would hug softly ,12,10,Longfellow,,https://twitter.com/dog_rates/status/799422933579902976/photo/1,,8573,2089,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,Miniature pinscher,0.58363,True,Redbone,0.276095,True,Toy terrier,0.0185501,True
799297110730567681,2016-11-17 09:04:16-08:00,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still  would pet ,11,10,Jeffrey,,https://twitter.com/dog_rates/status/799297110730567681/photo/1,,10557,3023,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,Malamute,0.985028,True,Siberian husky,0.00583442,True,Eskimo dog,0.00544281,True
799063482566066176,2016-11-16 17:35:54-08:00,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear.  h*ckin stylish ,11,10,Mister,,https://twitter.com/dog_rates/status/799063482566066176/photo/1,,8608,2691,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,Norfolk terrier,0.334436,True,Norwich terrier,0.231573,True,Australian terrier,0.21420300000000006,True
798933969379225600,2016-11-16 09:01:16-08:00,Twitter for iPhone,This is Iroh. He's in a predicament.  someone help him ,12,10,Iroh,,https://twitter.com/dog_rates/status/798933969379225600/photo/1,,14022,4881,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,Siberian husky,0.703224,True,Eskimo dog,0.22935100000000005,True,Malamute,0.0443508,True
798925684722855936,2016-11-16 08:28:21-08:00,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too.  I stand with Shadow ,11,10,Shadow,,https://twitter.com/dog_rates/status/798925684722855936/photo/1,,7934,1564,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,West highland white terrier,0.539463,True,Cairn,0.184897,True,Norfolk terrier,0.163024,True
798209839306514432,2016-11-14 09:03:50-08:00,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now.  ,13,10,Cooper,,https://twitter.com/dog_rates/status/798209839306514432/photo/1,,11058,2790,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,Pekinese,0.524583,True,Shih-tzu,0.102931,True,Pomeranian,0.0978931,True
797971864723324932,2016-11-13 17:18:12-08:00,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control.  rare af ,12,10,,pupper,https://twitter.com/dog_rates/status/797971864723324932/photo/1,,12411,3431,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,American staffordshire terrier,0.489845,True,Chihuahua,0.30576,True,Staffordshire bullterrier,0.0727991,True
797545162159308800,2016-11-12 13:02:38-08:00,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time.  would forgive almost immediately ,12,10,Cassie,,https://twitter.com/dog_rates/status/797545162159308800/photo/1,,15465,5294,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,Pembroke,0.954089,True,Cardigan,0.033643900000000004,True,Papillon,0.00973566,True
797236660651966464,2016-11-11 16:36:46-08:00,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ.  real crowd pleaser ,12,10,Pancake,,https://twitter.com/dog_rates/status/797236660651966464/photo/1,,21293,7245,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,Collie,0.767005,True,Border collie,0.100844,True,Kelpie,0.0483681,True
796865951799083009,2016-11-10 16:03:42-08:00,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip.  would absolutely pet ,12,10,Tyr,,https://twitter.com/dog_rates/status/796865951799083009/photo/1,,8176,2082,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,Cardigan,0.8391290000000001,True,Boston bull,0.0806985,True,Pembroke,0.034505,True
796759840936919040,2016-11-10 09:02:03-08:00,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense.  would help fill up ,11,10,Romeo,,https://twitter.com/dog_rates/status/796759840936919040/photo/1,,12647,3339,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,American staffordshire terrier,0.463996,True,Staffordshire bullterrier,0.155566,True,Weimaraner,0.137587,True
796484825502875648,2016-11-09 14:49:15-08:00,Twitter for iPhone,Here's a sleepy doggo that requested some assistance.  would carry everywhere ,12,10,,doggo,https://twitter.com/dog_rates/status/796484825502875648/photo/1,,8081,1927,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,Cocker spaniel,0.116924,True,Seat belt,0.107511,False,Australian terrier,0.0998434,True
796387464403357696,2016-11-09 08:22:22-08:00,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred.  would snug well ,12,10,Snicku,,https://twitter.com/dog_rates/status/796387464403357696/photo/1,,11720,4553,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese cat,0.052423,False
796149749086875649,2016-11-08 16:37:46-08:00,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified.  deep breaths Ruby ,11,10,Ruby,,https://twitter.com/dog_rates/status/796149749086875649/photo/1,,34467,15635,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,Golden retriever,0.600276,True,Labrador retriever,0.140798,True,Seat belt,0.0873548,False
796116448414461957,2016-11-08 14:25:27-08:00,Twitter for iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue.  ,11,10,,,https://twitter.com/dog_rates/status/796116448414461957/photo/1,,9700,2641,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,Cardigan,0.700182,True,Pembroke,0.260738,True,Papillon,0.0171099,True
796080075804475393,2016-11-08 12:00:55-08:00,Twitter for iPhone,This is Yogi. He's 98% floof. Snuggable af.  ,12,10,Yogi,,https://twitter.com/dog_rates/status/796080075804475393/photo/1,,9022,2532,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,Chow,0.973846,True,Tibetan mastiff,0.014109899999999996,True,Gibbon,0.00235832,False
796031486298386433,2016-11-08 08:47:50-08:00,Twitter for iPhone,This is Daisy. She's here to make your day better.  mission h*ckin successful ,13,10,Daisy,,https://twitter.com/dog_rates/status/796031486298386433/photo/1,,11528,4021,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,Golden retriever,0.893775,True,Labrador retriever,0.0701398,True,Doormat,0.00841853,False
795464331001561088,2016-11-06 19:14:10-08:00,Twitter for iPhone,Elder doggo does a splash. Both  incredible stuff ,13,10,,doggo,https://twitter.com/dog_rates/status/795464331001561088/video/1,,53101,25998,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,Golden retriever,0.193082,True,Chesapeake bay retriever,0.157927,True,Soft-coated wheaten terrier,0.124684,True
795400264262053889,2016-11-06 14:59:35-08:00,Twitter for iPhone,This is Brody. He's trying to make the same face as the football.  ,12,10,Brody,,https://twitter.com/dog_rates/status/795400264262053889/photo/1,,10757,3138,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,Golden retriever,0.925494,True,Labrador retriever,0.0592408,True,Tennis ball,0.00449534,False
795076730285391872,2016-11-05 18:33:58-07:00,Twitter for iPhone,This is Bailey. She loves going down slides but is very bad at it. Still  ,11,10,Bailey,,https://twitter.com/dog_rates/status/795076730285391872/photo/1,,17312,5935,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,Gas pump,0.676439,False,Harvester,0.049995300000000006,False,Swing,0.0446596,False
794926597468000259,2016-11-05 08:37:24-07:00,Twitter for iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears.  would boop ,12,10,Mack,,https://twitter.com/dog_rates/status/794926597468000259/photo/1,,10958,2517,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,Teddy,0.569566,False,Bath towel,0.173745,False,Toy poodle,0.0376618,True
794332329137291264,2016-11-03 17:15:59-07:00,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho.  so h*ckin floofy ,12,10,Nimbus,,https://twitter.com/dog_rates/status/794332329137291264/photo/1,,10216,2898,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Samoyed,0.988307,True,Malamute,0.00490635,True,Great pyrenees,0.00290129,True
794205286408003585,2016-11-03 08:51:10-07:00,Twitter for iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss.  hero af ,14,10,Laika,pupper,https://twitter.com/dog_rates/status/794205286408003585/photo/1,,9816,3617,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,Pedestal,0.66266,False,Fountain,0.294827,False,Brass,0.0203711,False
793962221541933056,2016-11-02 16:45:19-07:00,Twitter for iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho.  would pet firmly ,12,10,Maximus,,https://twitter.com/dog_rates/status/793962221541933056/photo/1,,17927,5333,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador retriever,0.8616510000000001,True,Golden retriever,0.0444618,True,Staffordshire bullterrier,0.016496700000000003,True
793845145112371200,2016-11-02 09:00:06-07:00,Twitter for iPhone,This is Clark. He was just caught wearing pants.  game-changing af ,13,10,Clark,,https://twitter.com/dog_rates/status/793845145112371200/photo/1,,9826,2048,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Old english sheepdog,0.7652770000000001,True,Bedlington terrier,0.112753,True,Kerry blue terrier,0.0476617,True
793601777308463104,2016-11-01 16:53:02-07:00,Twitter for iPhone,This is Dobby. I can't stop looking at her feet.  would absolutely snug ,12,10,Dobby,,https://twitter.com/dog_rates/status/793601777308463104/photo/1,,8498,1779,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,Miniature pinscher,0.538981,True,Chihuahua,0.21783,True,Toy terrier,0.0891487,True
793500921481273345,2016-11-01 10:12:16-07:00,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns.  ,12,10,Fiona,,https://twitter.com/dog_rates/status/793500921481273345/photo/1,,11406,2597,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,Golden retriever,0.326122,True,Labrador retriever,0.219904,True,Chesapeake bay retriever,0.163366,True
793286476301799424,2016-10-31 20:00:09-07:00,Twitter for iPhone,This is Moreton. He's the Good Boy Who Lived.  magical as h*ck ,13,10,Moreton,,https://twitter.com/dog_rates/status/793286476301799424/photo/1,,26225,10052,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,Afghan hound,0.274637,True,Borzoi,0.142204,True,Doormat,0.109677,False
793271401113350145,2016-10-31 19:00:14-07:00,Twitter for iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur.  inspirational af ,12,10,Dave,,https://twitter.com/dog_rates/status/793271401113350145/photo/1,,9219,2590,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,Siberian husky,0.231695,True,Eskimo dog,0.206749,True,Pembroke,0.0701195,True
793256262322548741,2016-10-31 18:00:05-07:00,Twitter for iPhone,Oh h*ck look at this spookling right here. Fright level off the charts.  sufficiently spooked ,12,10,,,https://twitter.com/dog_rates/status/793256262322548741/photo/1,,21312,9110,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,Basset,0.207622,True,Walker hound,0.0605742,True,Beagle,0.0412205,True
793241302385262592,2016-10-31 17:00:38-07:00,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts.  dedicated af ,13,10,Tucker,,https://twitter.com/dog_rates/status/793241302385262592/photo/1,,11208,3579,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,Golden retriever,0.559308,True,Labrador retriever,0.390222,True,Cocker spaniel,0.0363157,True
793226087023144960,2016-10-31 16:00:11-07:00,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think.  ",11,10,Juno,,https://twitter.com/dog_rates/status/793226087023144960/photo/1,,10483,3127,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,Wire-haired fox terrier,0.456047,True,Lakeland terrier,0.273428,True,English springer,0.0836433,True
793210959003287553,2016-10-31 15:00:04-07:00,Twitter for iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen.  would pet with caution ,10,10,Maude,,https://twitter.com/dog_rates/status/793210959003287553/photo/1,,9525,3069,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,Doormat,0.874431,False,French bulldog,0.0187591,True,Boston bull,0.0151344,True
793195938047070209,2016-10-31 14:00:23-07:00,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year.  poor puppo ,12,10,Lily,puppo,https://twitter.com/dog_rates/status/793195938047070209/photo/1,,16293,6143,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,Labrador retriever,0.654762,True,Golden retriever,0.0741,True,Chihuahua,0.0423393,True
793180763617361921,2016-10-31 13:00:05-07:00,Twitter for iPhone,This is Newt. He's a strawberry.  ,11,10,Newt,,https://twitter.com/dog_rates/status/793180763617361921/photo/1,,7388,2180,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,Lakeland terrier,0.266824,True,Irish terrier,0.218783,True,Airedale,0.13296,True
